11;2012-04-17;2012;2012-05-31;2012;Región del Libertador General Bernardo O'Higgins;Santa Cruz;ILUSTRE MUNICIPALIDAD DE SANTA CRUZ;Director(a);ESCUELA MUNICIPAL DE MILLAHUE DE APALTA;ALTO;2565;Con Convenio;2;0;2;0;Anulado;Concluido;NULL;NULL;NULL;NULL;2012-08-01;2012-08-01;NULL;0;;0;NULL;1900-01-01;2023-11-02
12;2012-01-16;2012;2012-02-27;2012;Región de Aysén del General Carlos Ibáñez del Campo;Río Ibánez;ILUSTRE MUNICIPALIDAD DE RÍO IBÁÑEZ;Director(a);ESCUELA RURAL CERRO CASTILLO;MEDIO;8403;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-04-01;2012-04-01;Falta Nombrar GesDeem;0;;11,6;NULL;1900-01-01;2023-11-02
13;2012-01-31;2012;2012-04-03;2012;Región del Biobío;Quilaco;ILUSTRE MUNICIPALIDAD DE QUILACO;Director(a);LICEO BICENTENARIO VALLE DE SOL;MEDIO;4392;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-05-02;2012-05-02;Falta Nombrar GesDeem;0;;11,5;NULL;1900-01-01;2023-11-02
14;2012-03-28;2012;2012-05-11;2012;Región del Libertador General Bernardo O'Higgins;San Fernando;CORPORACIÓN MUNICIPAL DE EDUCACIÓN, SALUD Y MENORES DE SAN FERNANDO;Director(a);COLEGIO HERMANO FERNANDO DE LA FUENTE;SIN CATERGORÍA;2463;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-07-02;2012-07-02;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
15;2012-03-28;2012;2012-05-11;2012;Región del Libertador General Bernardo O'Higgins;San Fernando;CORPORACIÓN MUNICIPAL DE EDUCACIÓN, SALUD Y MENORES DE SAN FERNANDO;Director(a);ESCUELA BAS.SAN JOSE DE LOS LINGUES;MEDIO;2470;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-07-02;2012-07-02;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
16;2012-06-23;2012;2012-08-07;2012;Región del Libertador General Bernardo O'Higgins;San Fernando;CORPORACIÓN MUNICIPAL DE EDUCACIÓN, SALUD Y MENORES DE SAN FERNANDO;Director(a);ESCUELA BERNARDO MORENO FREDES;MEDIO-BAJO;2471;Con Convenio;2;0;2;0;Desierto;Concluido;NULL;NULL;NULL;NULL;2012-10-01;2012-10-01;NULL;0;;0;NULL;1900-01-01;2023-11-02
59;2012-02-24;2012;2012-04-05;2012;Región de Los Ríos;Futrono;ILUSTRE MUNICIPALIDAD DE FUTRONO;Director(a);ESCUELA BASICA JOSE M. BALMACEDA F.;MEDIO;6983;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;1900-01-01;1900-01-01;Falta Nombrar GesDeem;0;;123,9;NULL;1900-01-01;2023-11-02
60;2012-02-24;2012;2012-04-05;2012;Región de Los Ríos;Futrono;ILUSTRE MUNICIPALIDAD DE FUTRONO;Director(a);INSTITUTO TECNICO PROFESIONAL LLIFEN;MEDIO;11591;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;1900-01-01;1900-01-01;Falta Nombrar GesDeem;0;;123,9;NULL;1900-01-01;2023-11-02
61;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);LICEO FRANCISCO JAVIER KRUGGER ALVARADO;MEDIO-BAJO;10645;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-01;2012-06-01;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
62;2012-02-26;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);ESCUELA VILLASECA;MEDIO-BAJO;10643;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-01;2012-06-01;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
63;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);ESCUELA VALDIVIA DE PAINE;MEDIO;10646;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-01;2012-06-01;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
64;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);ESCUELA HUMBERTO MORENO RAMIREZ;MEDIO-BAJO;10649;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-01;2012-06-01;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
65;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);ESCUELA LOS ROSALES DEL BAJO;MEDIO-BAJO;10651;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-01;2012-06-01;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
66;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);ESCUELA LOS AROMOS DE EL RECURSO;MEDIO-BAJO;10656;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-01;2012-06-01;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
67;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);LICEO TECNICO PROFESIONAL DE BUIN;MEDIO-BAJO;25591;Con Convenio;2;0;2;0;Desierto;Concluido;NULL;NULL;NULL;NULL;2012-06-01;2012-06-01;NULL;0;;0;NULL;1900-01-01;2023-11-02
68;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);LICEO 131;INSUFICIENTE;10638;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-01;2012-06-01;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
69;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);ESCUELA RAYEN MAPU;#N/D;10639;Con Convenio;2;0;2;0;Anulado;Concluido;NULL;NULL;NULL;NULL;2012-06-01;2012-06-01;NULL;0;;0;NULL;1900-01-01;2023-11-02
70;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);COLEGIO DE MAIPO;MEDIO-BAJO;10640;Con Convenio;2;0;2;0;Anulado;Concluido;NULL;NULL;NULL;NULL;2012-06-01;2012-06-01;NULL;0;;0;NULL;1900-01-01;2023-11-02
71;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);LICEO ALTO JAHUEL;MEDIO-BAJO;10641;Con Convenio;2;0;2;0;Anulado;Concluido;NULL;NULL;NULL;NULL;2012-06-01;2012-06-01;NULL;0;;0;NULL;1900-01-01;2023-11-02
72;2012-02-27;2012;2012-04-10;2012;Región Metropolitana de Santiago;Buin;CORPORACIÓN DE DESARROLLO SOCIAL DE BUIN;Director(a);LICEO POLIVALENTE LOS GUINDOS;MEDIO-BAJO;10642;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-01;2012-06-01;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
75;2012-03-01;2012;2012-03-30;2012;Región del Maule;Sagrada Familia;ILUSTRE MUNICIPALIDAD DE SAGRADA FAMILIA;Director(a);LICEO POLIVALENTE SAGRADA FAMILIA;MEDIO;16587;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-01;2012-06-01;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
112;2012-05-08;2012;2012-06-21;2012;Región del Libertador General Bernardo O'Higgins;Graneros;ILUSTRE MUNICIPALIDAD DE GRANEROS;Director(a);COLEGIO ANTONIO TRDAN ARKO;INSUFICIENTE;2209;Con Convenio;2;0;2;0;Nombrado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-08-27;2012-08-27;Falta Nombrar GesDeem;0;Nombrado Vencido;11,2;NULL;1900-01-01;2023-11-02
113;2012-06-25;2012;2012-08-08;2012;Región del Biobío;San Carlos;ILUSTRE MUNICIPALIDAD DE SAN CARLOS;Director(a);ESCUELA GENERAL DOMINGO URRUTIA;;3740;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-22;2012-10-22;Falta Nombrar GesDeem;0;;11;NULL;1900-01-01;2023-11-02
114;2012-06-25;2012;2012-08-08;2012;Región del Biobío;San Carlos;ILUSTRE MUNICIPALIDAD DE SAN CARLOS;Director(a);LICEO AGRICOLA SAN CARLOS;;12006;Con Convenio;2;0;2;0;Desierto;Concluido;NULL;NULL;NULL;NULL;2012-10-22;2012-10-22;NULL;0;;0;NULL;1900-01-01;2023-11-02
115;2012-04-30;2012;2012-06-13;2012;Región Metropolitana de Santiago;Recoleta;ILUSTRE MUNICIPALIDAD DE RECOLETA;Director(a);LICEO PAULA JARAQUEMADA;MEDIO-BAJO;8510;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
116;2012-04-30;2012;2012-06-13;2012;Región Metropolitana de Santiago;Recoleta;ILUSTRE MUNICIPALIDAD DE RECOLETA;Director(a);LICEO VALENTIN LETELIER;INSUFICIENTE;8494;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
117;2012-04-30;2012;2012-06-13;2012;Región Metropolitana de Santiago;Recoleta;ILUSTRE MUNICIPALIDAD DE RECOLETA;Director(a);LICEO ARTURO PEREZ CANTO;INSUFICIENTE;10252;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
118;2012-04-30;2012;2012-06-13;2012;Región Metropolitana de Santiago;Recoleta;ILUSTRE MUNICIPALIDAD DE RECOLETA;Director(a);CENTRO EDUCACIONAL JOSE MIGUEL CARRERA;INSUFICIENTE;10254;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
119;2012-04-30;2012;2012-06-13;2012;Región Metropolitana de Santiago;Recoleta;ILUSTRE MUNICIPALIDAD DE RECOLETA;Director(a);COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR;MEDIO-BAJO;10255;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
120;2012-04-30;2012;2012-06-13;2012;Región Metropolitana de Santiago;Recoleta;ILUSTRE MUNICIPALIDAD DE RECOLETA;Director(a);ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY;MEDIO-BAJO;8546;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
121;2012-04-30;2012;2012-06-13;2012;Región Metropolitana de Santiago;Recoleta;ILUSTRE MUNICIPALIDAD DE RECOLETA;Director(a);ESCUELA SARGENTO 2. DANIEL REBOLLEDO;MEDIO;10257;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-06-13;2012-06-13;Falta Nombrar GesDeem;0;;11,4;NULL;1900-01-01;2023-11-02
122;2012-04-30;2012;2012-06-13;2012;Región Metropolitana de Santiago;Recoleta;ILUSTRE MUNICIPALIDAD DE RECOLETA;Director(a);ESCUELA EDUC.DIF. STA. TERESA DE AVILA;SIN CATERGORÍA;10309;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
123;2012-05-16;2012;2012-06-28;2012;Región de Los Ríos;Panguipulli;CORPORACIÓN MUNICIPAL DE PANGUIPULLI;Director(a);CENTRO EDUCATIVO FERNANDO SANTIVAN;INSUFICIENTE;7049;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-09-03;2012-09-03;Falta Nombrar GesDeem;0;;11,2;NULL;1900-01-01;2023-11-02
124;2012-05-16;2012;2012-06-28;2012;Región de Los Ríos;Panguipulli;CORPORACIÓN MUNICIPAL DE PANGUIPULLI;Director(a);ESCUELA MARIA ALVARADO GARAY;MEDIO;7050;Con Convenio;2;0;2;0;Desierto;Concluido;NULL;NULL;NULL;NULL;2012-09-03;2012-09-03;NULL;0;;0;NULL;1900-01-01;2023-11-02
125;2012-05-16;2012;2012-06-28;2012;Región de Los Ríos;Panguipulli;CORPORACIÓN MUNICIPAL DE PANGUIPULLI;Director(a);ESCUELA RURAL HUELLAHUE;MEDIO;7063;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-09-03;2012-09-03;Falta Nombrar GesDeem;0;;11,2;NULL;1900-01-01;2023-11-02
126;2012-05-16;2012;2012-06-28;2012;Región de Los Ríos;Panguipulli;CORPORACIÓN MUNICIPAL DE PANGUIPULLI;Director(a);ESCUELA MANUEL ANABALÓN SAEZ;MEDIO;7059;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-09-03;2012-09-03;Falta Nombrar GesDeem;0;;11,2;NULL;1900-01-01;2023-11-02
127;2012-05-16;2012;2012-06-28;2012;Región de Los Ríos;Panguipulli;CORPORACIÓN MUNICIPAL DE PANGUIPULLI;Director(a);ESCUELA CLAUDIO ARRAU LEON;MEDIO-BAJO;22531;Con Convenio;2;0;2;0;Desierto;Concluido;NULL;NULL;NULL;NULL;2012-09-03;2012-09-03;NULL;0;;0;NULL;1900-01-01;2023-11-02
128;2012-05-16;2012;2012-06-28;2012;Región de Los Ríos;Panguipulli;CORPORACIÓN MUNICIPAL DE PANGUIPULLI;Director(a);ESCUELA RURAL PULLINQUE;MEDIO;7062;Con Convenio;2;0;2;0;Desierto;Concluido;NULL;NULL;NULL;NULL;2012-09-03;2012-09-03;NULL;0;;0;NULL;1900-01-01;2023-11-02
167;2012-05-31;2012;2012-07-13;2012;Región de Aysén del General Carlos Ibáñez del Campo;Aysén;ILUSTRE MUNICIPALIDAD DE AYSÉN;Director(a);ESCUELA BASICA RIBERA SUR;MEDIO-BAJO;11612;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
168;2012-05-31;2012;2012-07-13;2012;Región del Biobío;Quilleco;ILUSTRE MUNICIPALIDAD DE QUILLECO;Director(a);LICEO ISABEL RIQUELME;MEDIO;4333;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-09-03;2012-09-03;Falta Nombrar GesDeem;0;;11,2;NULL;1900-01-01;2023-11-02
169;2012-05-31;2012;2012-07-13;2012;Región del Biobío;Quilleco;ILUSTRE MUNICIPALIDAD DE QUILLECO;Director(a);LICEO FRANCISCO BASCUNAN GUERRERO;MEDIO;4331;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-09-03;2012-09-03;Falta Nombrar GesDeem;0;;11,2;NULL;1900-01-01;2023-11-02
170;2012-06-06;2012;2012-07-20;2012;Región del Biobío;Nacimiento;ILUSTRE MUNICIPALIDAD DE NACIMIENTO;Director(a);ESCUELA EL SABER;ALTO;4452;Con Convenio;2;0;2;0;Desierto;Concluido;NULL;NULL;NULL;NULL;2012-10-01;2012-10-01;NULL;0;;0;NULL;1900-01-01;2023-11-02
171;2012-06-06;2012;2012-07-20;2012;Región del Biobío;Nacimiento;ILUSTRE MUNICIPALIDAD DE NACIMIENTO;Director(a);ESCUELA NACIMIENTO DE NUESTRO SENOR;MEDIO;17924;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
172;2012-06-06;2012;2012-07-24;2012;Región del Biobío;Nacimiento;ILUSTRE MUNICIPALIDAD DE NACIMIENTO;Director(a);ESCUELA OSCAR GUERRERO QUINSAC;MEDIO;4453;Con Convenio;2;0;2;0;Desierto;Concluido;NULL;NULL;NULL;NULL;2012-10-11;2012-10-11;NULL;0;;0;NULL;1900-01-01;2023-11-02
173;2012-06-06;2012;2012-07-24;2012;Región del Biobío;Nacimiento;ILUSTRE MUNICIPALIDAD DE NACIMIENTO;Director(a);ESCUELA TOQUI LAUTARO;ALTO;4455;Con Convenio;2;0;2;0;Desierto;Concluido;NULL;NULL;NULL;NULL;2012-10-11;2012-10-11;NULL;0;;0;NULL;1900-01-01;2023-11-02
174;2012-06-03;2012;2012-07-18;2012;Región del Biobío;Hualpén;ILUSTRE MUNICIPALIDAD DE HUALPÉN;Director(a);LICEO COMERCIAL LUCILA GODOY ALCAYAGA;MEDIO-BAJO;4717;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-11-05;2012-11-05;Falta Nombrar GesDeem;0;;11;NULL;1900-01-01;2023-11-02
175;2012-06-04;2012;2012-07-18;2012;Región del Biobío;Hualpén;ILUSTRE MUNICIPALIDAD DE HUALPÉN;Director(a);THOMAS JEFFERSON D 465;MEDIO-BAJO;4713;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-11-05;2012-11-05;Falta Nombrar GesDeem;0;;11;NULL;1900-01-01;2023-11-02
176;2012-06-11;2012;2012-07-26;2012;Región del Biobío;Ninhue;ILUSTRE MUNICIPALIDAD DE NINHUE;Director(a);ESCUELA GLORIAS NAVALES;;17897;Con Convenio;2;0;2;0;Desvinculado;Concluido;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;Sin Inform Portal-GeeDem;2012-10-01;2012-10-01;Falta Nombrar GesDeem;0;;11,1;NULL;1900-01-01;2023-11-02
